"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"29099","2","10","71","0","2020","4","",17,489,500,496,4391095,0,0,682,"",0.57,0.32,0.33,0.33,0.26,0.00,0.00,0.79,"",0,0.0,-19,-3.7,-6,-1.2,-6,-1.2,226574,5.4,0,0.0,0,0.0,48,7.6
"29099","3","10","71","0","2020","4","",162,8517,7825,7810,87060692,322197,2090,832,"",2.24,1.83,1.70,1.71,1.92,0.30,0.60,1.10,"",-1,-0.6,277,3.4,-421,-5.1,-392,-4.8,925453,1.1,-109153,-25.3,-257,-11.0,27,3.4
"29099","5","10","71","0","2020","4","",4326,38124,38254,38095,446070742,51794245,614278,899,"",0.98,0.95,0.96,0.96,0.96,1.03,1.00,1.00,"",44,1.0,-1646,-4.1,-1079,-2.7,-1277,-3.2,38271903,9.4,-665293,-1.3,-43187,-6.6,105,13.2
"29101","0","10","70","0","2020","4","",1188,15841,15770,15772,164145127,13832314,199462,799,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",68,6.1,-271,-1.7,-490,-3.0,-352,-2.2,11562434,7.6,-1949985,-12.4,-56722,-22.1,73,10.1
"29101","1","10","71","0","2020","4","",34,1221,1201,1260,20341748,0,0,1275,"",4.99,3.64,3.72,3.87,4.41,0.00,0.00,1.18,"",0,0.0,-47,-3.7,-65,-5.1,17,1.4,-266314,-1.3,0,0.0,0,0.0,16,1.3
"29101","2","10","71","0","2020","4","",11,1999,1978,1965,20617713,0,0,801,"",1.41,3.86,3.86,3.84,3.98,0.00,0.00,1.03,"",0,0.0,-149,-6.9,-162,-7.6,-187,-8.7,-1165711,-5.4,0,0.0,0,0.0,20,2.6
"29101","3","10","71","0","2020","4","",63,2616,2647,2663,28206447,288153,1149,821,"",3.32,1.69,1.71,1.73,2.05,1.02,1.02,1.20,"",0,0.0,-31,-1.2,-36,-1.3,-53,-2.0,3648086,14.9,54404,23.3,-75,-6.1,117,16.6
"29101","5","10","71","0","2020","4","",1080,10005,9944,9884,94979219,13544161,198313,735,"",0.94,0.74,0.74,0.74,0.68,1.01,1.00,0.91,"",68,6.7,-44,-0.4,-227,-2.2,-129,-1.3,9346373,10.9,-2004389,-12.9,-56647,-22.2,81,12.4
"29103","0","10","70","0","2020","4","",110,842,869,881,7675712,567400,5422,683,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,1.9,-104,-11.0,-75,-7.9,-77,-8.0,78853,1.0,-129841,-18.6,-998,-15.5,67,10.9
"29103","1","10","71","0","2020","4","",9,28,23,26,314081,0,0,941,"",14.27,1.57,1.29,1.43,1.46,0.00,0.00,1.02,"",0,0.0,0,0.0,-3,-11.5,0,0.0,12057,4.0,0,0.0,0,0.0,70,8.0
"29103","2","10","71","0","2020","4","N",3,0,0,0,0,0,0,0,"N",4.16,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29103","3","10","71","0","2020","4","N",11,0,0,0,0,0,0,0,"N",6.25,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29103","5","10","71","0","2020","4","",87,548,565,573,5536494,520302,5105,758,"",0.81,0.77,0.77,0.77,0.84,0.95,0.95,1.10,"",2,2.4,-80,-12.7,-63,-10.0,-68,-10.6,21962,0.4,-132773,-20.3,-1177,-18.7,87,13.0
"29105","0","10","70","0","2020","4","",849,13373,13364,13416,137340961,17491592,239645,789,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,1.0,-555,-4.0,-437,-3.2,-304,-2.2,13807101,11.2,5153527,41.8,69484,40.8,101,14.7
"29105","1","10","71","0","2020","4","",9,79,72,74,1184009,0,0,1214,"",1.85,0.28,0.26,0.27,0.31,0.00,0.00,1.14,"",-1,-10.0,6,8.2,-1,-1.4,4,5.7,142281,13.7,0,0.0,0,0.0,101,9.1
"29105","2","10","71","0","2020","4","",12,175,170,177,1608143,0,0,711,"",2.16,0.40,0.39,0.41,0.37,0.00,0.00,0.93,"",1,9.1,-3,-1.7,-8,-4.5,-6,-3.3,82525,5.4,0,0.0,0,0.0,58,8.9
"29105","3","10","71","0","2020","4","",44,1333,1325,1318,11845650,86608,230,688,"",3.24,1.02,1.01,1.01,1.03,0.24,0.17,1.02,"",0,0.0,-22,-1.6,-24,-1.8,-33,-2.4,44226,0.4,-62655,-42.0,-368,-61.5,16,2.4
"29105","5","10","71","0","2020","4","",784,11786,11797,11847,122703159,17404984,239415,799,"",0.95,1.04,1.04,1.04,1.04,1.03,1.01,1.00,"",8,1.0,-536,-4.3,-404,-3.3,-269,-2.2,13538069,12.4,5216182,42.8,69852,41.2,111,16.1
"29107","0","10","70","0","2020","4","",899,8629,8457,8541,84214102,8828795,104493,758,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",23,2.6,-180,-2.0,-188,-2.2,-145,-1.7,5494904,7.0,433759,5.2,-3623,-3.4,63,9.1
"29107","1","10","71","0","2020","4","",20,109,100,98,1646226,0,0,1237,"",3.88,0.60,0.58,0.56,0.70,0.00,0.00,1.21,"",0,0.0,6,5.8,-2,-2.0,1,1.0,198736,13.7,0,0.0,0,0.0,131,11.8
"29107","2","10","71","0","2020","4","",16,621,594,600,5792375,0,0,736,"",2.72,2.20,2.16,2.16,2.18,0.00,0.00,1.00,"",1,6.7,-53,-7.9,-74,-11.1,-74,-11.0,880409,17.9,0,0.0,0,0.0,174,31.0
"29107","3","10","71","0","2020","4","",74,1436,1422,1418,12461800,215553,1069,673,"",5.15,1.70,1.71,1.70,1.77,1.19,1.81,1.04,"",0,0.0,-43,-2.9,-48,-3.3,-60,-4.1,830695,7.1,-6609,-3.0,-216,-16.8,67,11.1
"29107","5","10","71","0","2020","4","",789,6463,6341,6425,64313701,8613242,103424,772,"",0.90,0.88,0.88,0.89,0.89,1.01,1.00,1.01,"",22,2.9,-90,-1.4,-64,-1.0,-12,-0.2,3585064,5.9,440368,5.4,-3407,-3.2,49,6.8
"29109","0","10","70","0","2020","4","",924,8606,8590,8505,87742851,8649820,98068,788,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.1,-440,-4.9,-397,-4.4,-526,-5.8,762421,0.9,181396,2.1,1043,1.1,46,6.2
"29109","1","10","71","0","2020","4","",13,78,64,64,1040552,0,0,1166,"",2.45,0.43,0.36,0.36,0.42,0.00,0.00,1.09,"",0,0.0,5,6.8,-1,-1.5,0,0.0,-7027,-0.7,0,0.0,0,0.0,-31,-2.6
"29109","2","10","71","0","2020","4","",11,383,380,387,3636221,0,0,730,"",1.82,1.36,1.36,1.40,1.31,0.00,0.00,0.96,"",0,0.0,-23,-5.7,-19,-4.8,-16,-4.0,452481,14.2,0,0.0,0,0.0,122,20.1
"29109","3","10","71","0","2020","4","",75,1390,1400,1377,11462204,119578,1222,635,"",5.07,1.65,1.66,1.66,1.56,0.68,2.20,0.94,"",0,0.0,52,3.9,46,3.4,39,2.9,566997,5.2,5136,4.5,217,21.6,11,1.8
"29109","5","10","71","0","2020","4","",825,6755,6746,6677,71603874,8530242,96846,819,"",0.92,0.93,0.93,0.92,0.95,1.02,0.99,1.03,"",-1,-0.1,-474,-6.6,-423,-5.9,-549,-7.6,-250030,-0.3,176260,2.1,826,0.9,52,6.8
"29111","0","10","70","0","2020","4","",237,2420,2378,2406,24611728,2403457,20637,788,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,3.0,-187,-7.2,-206,-8.0,-205,-7.9,1329824,5.7,-429334,-15.2,-2227,-9.7,99,14.4
"29111","1","10","71","0","2020","4","",10,51,46,46,689567,0,0,1113,"",7.36,1.00,0.94,0.93,1.00,0.00,0.00,1.04,"",0,0.0,1,2.0,1,2.2,2,4.5,85241,14.1,0,0.0,0,0.0,110,11.0
"29111","2","10","71","0","2020","4","",6,40,39,38,333368,0,0,658,"",3.86,0.51,0.50,0.49,0.43,0.00,0.00,0.86,"",0,0.0,-3,-7.0,-3,-7.1,-2,-5.0,8875,2.7,0,0.0,0,0.0,59,9.8
"29111","3","10","71","0","2020","4","",24,485,475,469,3649771,91281,203,589,"",6.33,2.05,2.03,1.99,1.77,1.86,1.74,0.87,"",0,0.0,-25,-4.9,-39,-7.6,-45,-8.8,41851,1.2,-32048,-26.0,-344,-62.9,48,8.9
"29111","5","10","71","0","2020","4","",197,1844,1818,1853,19939022,2312176,20434,834,"",0.86,0.90,0.90,0.91,0.95,0.99,1.00,1.05,"",7,3.7,-160,-8.0,-165,-8.3,-160,-7.9,1193857,6.4,-397286,-14.7,-1883,-8.4,113,15.7
"29113","0","10","70","0","2020","4","",1136,12034,11871,12021,141349543,12425342,150089,908,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",47,4.3,-59,-0.5,-142,-1.2,64,0.5,10301355,7.9,-170708,-1.4,9930,7.1,69,8.2
"29113","1","10","71","0","2020","4","",16,120,106,113,1928914,0,0,1313,"",2.46,0.47,0.44,0.46,0.49,0.00,0.00,1.07,"",0,0.0,3,2.6,-9,-7.8,0,0.0,130375,7.2,0,0.0,0,0.0,110,9.1
"29113","2","10","71","0","2020","4","",12,189,185,179,1771531,0,0,739,"",1.61,0.48,0.48,0.46,0.40,0.00,0.00,0.84,"",0,0.0,2,1.1,2,1.1,0,0.0,191247,12.1,0,0.0,0,0.0,75,11.3
"29113","3","10","71","0","2020","4","",46,1963,1964,1981,19895786,267422,1368,777,"",2.53,1.67,1.68,1.69,1.68,1.05,1.61,1.00,"",1,2.2,-63,-3.1,-52,-2.6,-40,-2.0,730520,3.8,-13809,-4.9,-206,-13.1,48,6.6
"29113","5","10","71","0","2020","4","",1062,9762,9616,9748,117753312,12157920,148721,933,"",0.96,0.96,0.95,0.95,0.97,1.01,1.00,1.02,"",46,4.5,-1,0.0,-83,-0.9,104,1.1,9249213,8.5,-156899,-1.3,10136,7.3,73,8.5
"29115","0","10","70","0","2020","4","",390,3875,3844,3813,36827634,3669596,41548,737,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,1.3,-86,-2.2,-50,-1.3,-80,-2.1,2780582,8.2,117768,3.3,5185,14.3,68,10.2
"29115","1","10","71","0","2020","4","",13,58,52,53,674827,0,0,955,"",5.81,0.71,0.66,0.67,0.65,0.00,0.00,0.96,"",0,0.0,5,9.4,-3,-5.5,-1,-1.9,25310,3.9,0,0.0,0,0.0,30,3.2
"29115","2","10","71","0","2020","4","",7,82,77,77,773973,0,0,757,"",2.74,0.65,0.62,0.62,0.67,0.00,0.00,1.06,"",1,16.7,-4,-4.7,-7,-8.3,-7,-8.3,15712,2.1,0,0.0,0,0.0,68,9.9
"29115","3","10","71","0","2020","4","",46,742,729,716,5329566,242949,907,562,"",7.37,1.95,1.93,1.92,1.73,3.23,3.86,0.89,"",0,0.0,-54,-6.8,-40,-5.2,-51,-6.6,-125827,-2.3,5776,2.4,-319,-26.0,22,4.1
"29115","5","10","71","0","2020","4","",324,2993,2986,2967,30049268,3426647,40641,775,"",0.85,0.91,0.92,0.92,0.95,0.97,0.99,1.04,"",4,1.2,-33,-1.1,0,0.0,-21,-0.7,2865387,10.5,111992,3.4,5504,15.7,78,11.2
"29117","0","10","70","0","2020","4","",480,6139,6205,6258,62473313,6802276,62593,775,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-6,-1.2,-114,-1.8,-150,-2.4,-102,-1.6,5604643,9.9,449145,7.1,-787,-1.2,83,12.0
"29117","1","10","71","0","2020","4","",12,70,67,68,1128517,0,0,1270,"",4.36,0.54,0.53,0.53,0.64,0.00,0.00,1.21,"",0,0.0,-2,-2.8,-5,-6.9,-4,-5.6,66021,6.2,0,0.0,0,0.0,135,11.9
"29117","2","10","71","0","2020","4","",12,573,572,584,5991239,0,0,800,"",3.81,2.86,2.84,2.87,3.04,0.00,0.00,1.06,"",0,0.0,-35,-5.8,-33,-5.5,-21,-3.5,828598,16.0,0,0.0,0,0.0,145,22.1
"29117","3","10","71","0","2020","4","",48,732,733,736,6435923,36642,97,675,"",6.25,1.22,1.20,1.20,1.23,0.26,0.27,1.02,"",-1,-2.0,-35,-4.6,-37,-4.8,-36,-4.7,36678,0.6,-11761,-24.3,-39,-28.7,35,5.5
"29117","5","10","71","0","2020","4","",408,4764,4833,4870,48917634,6765634,62496,780,"",0.87,0.91,0.92,0.92,0.91,1.03,1.01,1.00,"",-5,-1.2,-42,-0.9,-75,-1.5,-41,-0.8,4673346,10.6,460906,7.3,-748,-1.2,82,11.7
"29119","0","10","70","0","2020","4","",427,6875,6856,6782,68784815,8168772,66991,774,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",19,4.7,-178,-2.5,-4,-0.1,-81,-1.2,3149714,4.8,-133344,-1.6,-2156,-3.1,45,6.2
"29119","1","10","71","0","2020","4","",13,83,76,75,1261835,0,0,1244,"",5.31,0.57,0.54,0.54,0.65,0.00,0.00,1.19,"",0,0.0,4,5.1,1,1.3,3,4.2,-38713,-3.0,0,0.0,0,0.0,-84,-6.3
"29119","2","10","71","0","2020","4","",5,25,24,24,207933,0,0,657,"",1.79,0.11,0.11,0.11,0.10,0.00,0.00,0.88,"",0,0.0,-2,-7.4,-4,-14.3,-4,-14.3,-6219,-2.9,0,0.0,0,0.0,62,10.4
"29119","3","10","71","0","2020","4","",32,784,773,782,6851327,240574,1152,676,"",4.69,1.16,1.15,1.18,1.19,1.44,3.04,1.02,"",0,0.0,-27,-3.3,-45,-5.5,-50,-6.0,282940,4.3,57950,31.7,61,5.6,60,9.7
"29119","5","10","71","0","2020","4","",377,5983,5983,5901,60463720,7928198,65839,781,"",0.91,1.03,1.03,1.02,1.03,1.00,0.99,1.00,"",19,5.3,-153,-2.5,44,0.7,-30,-0.5,2911706,5.1,-191294,-2.4,-2217,-3.3,43,5.8
"29121","0","10","70","0","2020","4","",416,4911,4928,4930,47815710,4664691,51356,747,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.2,-132,-2.6,-125,-2.5,-142,-2.8,3029531,6.8,544558,13.2,10524,25.8,66,9.7
"29121","1","10","71","0","2020","4","",14,72,65,69,887906,0,0,995,"",5.87,0.69,0.64,0.68,0.66,0.00,0.00,0.98,"",0,0.0,5,7.5,-3,-4.4,5,7.8,47451,5.6,0,0.0,0,0.0,20,2.1
"29121","2","10","71","0","2020","4","",10,307,306,305,3844113,0,0,966,"",3.67,1.91,1.91,1.90,2.55,0.00,0.00,1.33,"",0,0.0,-11,-3.5,-20,-6.1,-17,-5.3,70908,1.9,0,0.0,0,0.0,65,7.2
"29121","3","10","71","0","2020","4","",45,1071,1091,1078,9368780,30422,182,667,"",6.76,2.23,2.25,2.24,2.34,0.32,0.63,1.05,"",0,0.0,-47,-4.2,-31,-2.8,-62,-5.4,101744,1.1,-12555,-29.2,-245,-57.4,34,5.4
"29121","5","10","71","0","2020","4","",347,3461,3466,3478,33714911,4634269,51174,748,"",0.86,0.83,0.83,0.83,0.82,1.03,1.00,0.99,"",-1,-0.3,-79,-2.2,-71,-2.0,-68,-1.9,2809428,9.1,557113,13.7,10769,26.7,77,11.5
"29123","0","10","70","0","2020","4","",374,3618,3589,3604,31896301,3765492,35293,681,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,0.8,-99,-2.7,-152,-4.1,-132,-3.5,1779129,5.9,-535133,-12.4,-8777,-19.9,60,9.7
"29123","1","10","71","0","2020","4","",4,43,39,39,630937,0,0,1203,"",1.87,0.56,0.53,0.52,0.70,0.00,0.00,1.31,"",0,0.0,2,4.9,0,0.0,2,5.4,112553,21.7,0,0.0,0,0.0,181,17.7
"29123","2","10","71","0","2020","4","",7,46,45,45,413304,0,0,701,"",2.86,0.39,0.39,0.38,0.41,0.00,0.00,1.06,"",0,0.0,3,7.0,2,4.7,1,2.3,62992,18.0,0,0.0,0,0.0,79,12.7
"29123","3","10","71","0","2020","4","",18,769,766,782,7360258,85596,439,733,"",3.01,2.17,2.17,2.22,2.76,1.11,2.20,1.26,"",0,0.0,-11,-1.4,-18,-2.3,-16,-2.0,385838,5.5,-38475,-31.0,-423,-49.1,52,7.6
"29123","5","10","71","0","2020","4","",345,2760,2739,2738,23491802,3679896,34854,658,"",0.95,0.90,0.90,0.89,0.86,1.01,0.99,0.96,"",3,0.9,-93,-3.3,-136,-4.7,-119,-4.2,1217746,5.5,-496658,-11.9,-8354,-19.3,59,9.8
"29125","0","10","70","0","2020","4","",160,1275,1272,1262,11187550,1222082,13813,678,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-1.2,39,3.2,1,0.1,-24,-1.9,1193786,11.9,152638,14.3,1178,9.3,70,11.5
"29125","1","10","71","0","2020","4","",4,15,12,12,174951,0,0,1035,"",4.36,0.56,0.46,0.46,0.56,0.00,0.00,1.13,"",0,0.0,2,15.4,0,0.0,1,9.1,35139,25.1,0,0.0,0,0.0,139,15.5
"29125","2","10","71","0","2020","4","",4,23,22,24,223934,0,0,749,"",3.81,0.55,0.53,0.59,0.63,0.00,0.00,1.14,"",0,0.0,0,0.0,-1,-4.3,-1,-4.0,7415,3.4,0,0.0,0,0.0,45,6.4
"29125","3","10","71","0","2020","4","",16,310,315,309,2140636,71724,614,529,"",6.25,2.48,2.52,2.51,2.29,2.87,7.85,0.91,"",0,0.0,-6,-1.9,-4,-1.3,-1,-0.3,76664,3.7,7007,10.8,69,12.7,25,5.0
"29125","5","10","71","0","2020","4","",136,927,923,917,8648029,1150358,13199,721,"",0.87,0.86,0.85,0.86,0.90,0.97,0.96,1.05,"",-2,-1.4,43,4.9,6,0.7,-23,-2.4,1074568,14.2,145631,14.5,1109,9.2,83,13.0
"29127","0","10","70","0","2020","4","",970,13039,13234,13206,149874021,12352782,99710,876,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",25,2.6,-473,-3.5,-475,-3.5,-536,-3.9,15887543,11.9,-426018,-3.3,-5876,-5.6,121,16.0
"29127","1","10","71","0","2020","4","",12,110,109,110,1897523,0,0,1331,"",2.16,0.40,0.40,0.40,0.45,0.00,0.00,1.12,"",0,0.0,4,3.8,3,2.8,3,2.8,111355,6.2,0,0.0,0,0.0,39,3.0
"29127","2","10","71","0","2020","4","",17,307,308,308,3203262,0,0,801,"",2.67,0.72,0.72,0.72,0.68,0.00,0.00,0.94,"",0,0.0,0,0.0,-7,-2.2,-5,-1.6,233932,7.9,0,0.0,0,0.0,68,9.3
"29127","3","10","71","0","2020","4","",45,1450,1557,1467,14016102,76460,153,723,"",2.90,1.14,1.20,1.14,1.12,0.30,0.27,0.97,"",0,0.0,-41,-2.7,86,5.8,-15,-1.0,1340676,10.6,2607,3.5,-39,-20.3,65,9.9
"29127","5","10","71","0","2020","4","",896,11172,11260,11321,130757134,12276322,99557,894,"",0.95,1.01,1.00,1.01,1.02,1.03,1.01,1.01,"",25,2.9,-436,-3.8,-557,-4.7,-519,-4.4,14201580,12.2,-428625,-3.4,-5837,-5.5,131,17.2
"29129","0","10","70","0","2020","4","",104,1609,1580,1599,16997404,1181088,8500,819,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,1.0,-99,-5.8,-137,-8.0,-124,-7.2,1291934,8.2,-353062,-23.0,-3531,-29.3,115,16.3
"29129","1","10","71","0","2020","4","",5,34,26,29,378984,0,0,983,"",8.38,1.00,0.80,0.88,0.79,0.00,0.00,0.89,"",0,0.0,5,17.2,-1,-3.7,-1,-3.3,15538,4.3,0,0.0,0,0.0,8,0.8
"29129","2","10","71","0","2020","4","N",3,0,0,0,0,0,0,0,"N",4.40,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29129","3","10","71","0","2020","4","N",21,0,0,0,0,0,0,0,"N",12.62,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29129","5","10","71","0","2020","4","",75,1339,1313,1321,14865746,1151542,8391,863,"",0.74,0.98,0.98,0.97,1.02,1.01,0.99,1.04,"",1,1.4,-88,-6.2,-117,-8.2,-111,-7.8,1367360,10.1,-320238,-21.8,-3350,-28.5,137,18.9
"29131","0","10","70","0","2020","4","",715,7451,7355,7281,70104522,9580097,122354,732,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",27,3.9,103,1.4,8,0.1,73,1.0,10294933,17.2,1398130,17.1,25870,26.8,102,16.2
"29131","1","10","71","0","2020","4","",11,50,42,43,613599,0,0,1049,"",2.68,0.32,0.28,0.29,0.31,0.00,0.00,1.06,"",0,0.0,6,13.6,0,0.0,3,7.5,89499,17.1,0,0.0,0,0.0,89,9.3
"29131","2","10","71","0","2020","4","",10,107,104,100,861065,0,0,639,"",2.13,0.44,0.44,0.42,0.39,0.00,0.00,0.90,"",0,0.0,-4,-3.6,-7,-6.3,-9,-8.3,9492,1.1,0,0.0,0,0.0,45,7.6
"29131","3","10","71","0","2020","4","",38,1325,1312,1313,11792580,60764,159,689,"",3.32,1.82,1.82,1.85,2.01,0.31,0.23,1.10,"",0,0.0,-58,-4.2,-78,-5.6,-64,-4.6,584004,5.2,1803,3.1,-89,-35.9,66,10.6
"29131","5","10","71","0","2020","4","",656,5969,5897,5825,56837278,9519333,122195,741,"",0.94,0.94,0.94,0.94,0.95,1.03,1.01,1.00,"",27,4.3,159,2.7,93,1.6,143,2.5,9611938,20.4,1396327,17.2,25959,27.0,111,17.6
"29133","0","10","70","0","2020","4","",480,3363,3373,3326,31652055,3742958,44495,726,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-6,-1.2,-233,-6.5,-210,-5.9,-249,-7.0,1806145,6.1,17635,0.5,-2715,-5.8,86,13.4
"29133","1","10","71","0","2020","4","",9,23,18,18,240382,0,0,940,"",3.27,0.32,0.26,0.26,0.27,0.00,0.00,0.96,"",0,0.0,5,27.8,1,5.9,0,0.0,16878,7.6,0,0.0,0,0.0,-33,-3.4
"29133","2","10","71","0","2020","4","N",5,0,0,0,0,0,0,0,"N",1.59,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29133","3","10","71","0","2020","4","N",35,0,0,0,0,0,0,0,"N",4.56,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29133","5","10","71","0","2020","4","",431,2428,2446,2400,22666266,3593193,42851,719,"",0.92,0.85,0.85,0.85,0.84,0.99,0.97,0.98,"",-6,-1.4,-122,-4.8,-124,-4.8,-143,-5.6,1399983,6.6,18426,0.5,-2826,-6.2,79,12.3
"29135","0","10","70","0","2020","4","",365,4197,4217,4249,46137559,4375231,49933,841,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.3,-115,-2.7,-104,-2.4,-67,-1.6,5791759,14.4,215523,5.2,1394,2.9,122,17.0
"29135","1","10","71","0","2020","4","",9,50,46,47,624074,0,0,1007,"",4.30,0.56,0.53,0.54,0.48,0.00,0.00,0.89,"",-1,-10.0,6,13.6,5,12.2,3,6.8,-9500,-1.5,0,0.0,0,0.0,-126,-11.1
"29135","2","10","71","0","2020","4","",6,316,305,293,3179889,0,0,803,"",2.51,2.31,2.23,2.12,2.18,0.00,0.00,0.98,"",0,0.0,-31,-8.9,-41,-11.8,-42,-12.5,227113,7.7,0,0.0,0,0.0,140,21.1
"29135","3","10","71","0","2020","4","",25,657,665,641,5284328,139388,856,621,"",4.28,1.60,1.61,1.54,1.37,1.56,3.03,0.86,"",0,0.0,-28,-4.1,-24,-3.5,-41,-6.0,122477,2.4,-37456,-21.2,-293,-25.5,42,7.3
"29135","5","10","71","0","2020","4","",325,3174,3201,3268,37049268,4235843,49077,887,"",0.92,0.89,0.89,0.91,0.94,1.00,0.99,1.04,"",2,0.6,-62,-1.9,-44,-1.4,13,0.4,5451669,17.3,252979,6.4,1687,3.6,138,18.4
"29137","0","10","70","0","2020","4","",254,1727,1695,1716,15853651,1355669,12599,712,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,1.2,-65,-3.6,-29,-1.7,-14,-0.8,1776484,12.6,-35232,-2.5,-630,-4.8,93,15.0
"29137","1","10","71","0","2020","4","",11,66,61,64,1009556,0,0,1220,"",7.55,1.81,1.76,1.81,2.27,0.00,0.00,1.27,"",0,0.0,-4,-5.7,0,0.0,0,0.0,91385,10.0,0,0.0,0,0.0,133,12.2
"29137","2","10","71","0","2020","4","",8,39,40,38,340479,0,0,672,"",4.80,0.69,0.73,0.68,0.68,0.00,0.00,0.97,"",0,0.0,-4,-9.3,-4,-9.1,-4,-9.5,8070,2.4,0,0.0,0,0.0,77,12.9
"29137","3","10","71","0","2020","4","",40,568,554,561,4469404,81929,50,613,"",9.85,3.36,3.33,3.35,3.37,2.95,0.70,1.01,"",0,0.0,1,0.2,-10,-1.8,-16,-2.8,238836,5.6,-5595,-6.4,-94,-65.3,41,7.2
"29137","5","10","71","0","2020","4","",195,1054,1040,1053,10034212,1273740,12549,736,"",0.79,0.72,0.72,0.72,0.74,0.97,1.00,1.02,"",3,1.6,-58,-5.2,-15,-1.4,6,0.6,1438193,16.7,-29637,-2.3,-536,-4.1,119,19.3
"29139","0","10","70","0","2020","4","",315,2953,2907,2953,29771744,3153616,38869,780,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,1.0,-9,-0.3,-58,-2.0,-33,-1.1,2577840,9.5,101975,3.3,448,1.2,76,10.8
"29139","1","10","71","0","2020","4","",11,49,46,48,612467,0,0,988,"",6.09,0.78,0.77,0.79,0.73,0.00,0.00,0.94,"",0,0.0,8,19.5,5,12.2,7,17.1,22513,3.8,0,0.0,0,0.0,-119,-10.7
"29139","2","10","71","0","2020","4","",8,65,64,69,523113,0,0,610,"",3.87,0.67,0.68,0.72,0.56,0.00,0.00,0.81,"",0,0.0,-11,-14.5,-9,-12.3,-10,-12.7,-66894,-11.3,0,0.0,0,0.0,13,2.2
"29139","3","10","71","0","2020","4","",30,500,497,505,4364672,165246,1155,671,"",5.95,1.73,1.74,1.75,1.75,2.56,5.25,1.01,"",-1,-3.2,-55,-9.9,-57,-10.3,-30,-5.6,204403,4.9,-24886,-13.1,-9,-0.8,87,14.9
"29139","5","10","71","0","2020","4","",266,2339,2300,2331,24271492,2988370,37714,804,"",0.87,0.93,0.93,0.93,0.95,0.98,0.98,1.02,"",4,1.5,49,2.1,3,0.1,0,0.0,2417818,11.1,126861,4.4,457,1.2,75,10.3
"29141","0","10","70","0","2020","4","",586,4365,4277,4241,37192715,4818327,58555,666,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",33,6.0,-68,-1.5,-85,-1.9,-77,-1.8,4396719,13.4,506227,11.7,4087,7.5,89,15.4
